%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2019 355 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 93.87 -3.50 102.90 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 355 22 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 96.00 -3.80 102.90 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 355 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 96.92 -4.10 102.80 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 355 23 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 98.39 -4.30 102.80 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 97.89 -4.50 102.80 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 0 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 99.47 -4.70 102.90 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 97.19 -4.80 102.90 8.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 1 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 98.67 -5.00 102.90 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 96.31 -5.10 102.90 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 2 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 96.95 -5.20 102.80 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2019 356 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 95.35 -5.30 102.80 9.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
