%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2020 81 13 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 43.75 9.40 102.40 7.00 768.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.00 961.00 -999.00
2020 81 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 44.49 9.50 102.40 7.00 718.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 80.00 955.00 -999.00
2020 81 14 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 44.79 9.40 102.40 7.00 652.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 78.00 935.00 -999.00
2020 81 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 46.91 9.30 102.40 7.00 574.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 75.00 908.00 -999.00
2020 81 15 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 47.92 9.00 102.50 7.00 485.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 70.00 871.00 -999.00
2020 81 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 51.82 8.70 102.50 7.00 388.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 64.00 820.00 -999.00
2020 81 16 30 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 55.07 7.80 102.50 7.00 287.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 57.00 749.00 -999.00
2020 81 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.70000 69.77 6.80 102.60 7.00 185.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 48.00 641.00 -999.00
2020 81 17 30 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 75.26 5.70 102.60 7.00 80.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 37.00 364.00 -999.00
2020 81 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 75.32 4.60 102.60 7.00 11.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 10.00 33.00 -999.00
2020 81 18 30 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 75.32 4.60 102.60 7.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 81 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 77.70 4.10 102.70 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 81 19 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 79.91 3.70 102.70 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 81 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 81.20 3.40 102.70 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 81 20 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 83.52 3.00 102.70 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 81 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 84.00 2.70 102.70 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 81 21 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 85.89 2.40 102.80 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 81 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 84.36 2.10 102.80 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 81 22 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 86.80 1.70 102.80 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 81 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 85.84 1.30 102.80 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 81 23 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 87.80 1.00 102.90 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 85.31 0.70 102.90 5.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 0 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 87.81 0.30 102.90 5.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 85.11 0.00 103.00 5.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 1 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 86.35 -0.20 103.00 5.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 83.02 -0.50 103.00 5.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 2 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 84.93 -0.80 103.10 5.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 80.48 -1.10 103.10 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 3 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 81.75 -1.30 103.20 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 79.54 -1.60 103.20 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 4 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 80.72 -1.80 103.20 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 79.75 -2.00 103.30 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 5 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 78.66 -1.80 103.40 6.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 82 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 76.07 -1.60 103.40 6.00 10.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 9.00 80.00 -999.00
2020 82 6 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 72.87 -1.00 103.50 6.00 69.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 34.00 339.00 -999.00
2020 82 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 64.40 -0.40 103.50 6.00 140.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 57.00 415.00 -999.00
2020 82 7 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 61.27 0.30 103.60 6.00 229.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.00 490.00 -999.00
2020 82 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 56.17 1.00 103.60 6.00 317.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 100.00 567.00 -999.00
2020 82 8 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 53.04 1.80 103.60 6.00 313.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 185.00 276.00 -999.00
2020 82 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 51.28 2.60 103.60 6.00 361.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 232.00 239.00 -999.00
2020 82 9 30 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 48.81 3.30 103.60 6.00 420.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 265.00 255.00 -999.00
2020 82 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 49.07 4.00 103.60 6.00 472.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 298.00 263.00 -999.00
2020 82 10 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 47.39 4.50 103.60 6.00 545.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 307.00 337.00 -999.00
2020 82 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 48.16 5.10 103.60 6.00 624.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 285.00 458.00 -999.00
2020 82 11 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 46.52 5.60 103.60 6.00 669.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 263.00 533.00 -999.00
2020 82 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 47.52 6.00 103.50 6.00 609.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 328.00 365.00 -999.00
2020 82 12 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 46.54 6.30 103.50 6.00 792.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 144.00 849.00 -999.00
2020 82 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 47.91 6.50 103.50 6.00 804.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 111.00 930.00 -999.00
2020 82 13 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 47.58 6.60 103.50 6.00 775.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 99.00 946.00 -999.00
2020 82 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 48.37 6.70 103.50 7.00 717.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 97.00 923.00 -999.00
2020 82 14 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 49.03 6.50 103.50 7.00 650.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 94.00 899.00 -999.00
2020 82 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 50.71 6.40 103.50 7.00 527.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 130.00 717.00 -999.00
2020 82 15 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 52.48 5.90 103.50 7.00 456.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 104.00 734.00 -999.00
2020 82 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 56.66 5.50 103.50 7.00 340.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 109.00 580.00 -999.00
2020 82 16 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 60.31 4.60 103.50 7.00 230.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 91.00 447.00 -999.00
2020 82 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 70.97 3.70 103.50 8.00 139.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 71.00 310.00 -999.00
2020 82 17 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 75.62 2.80 103.50 8.00 62.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 42.00 161.00 -999.00
2020 82 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 79.48 2.00 103.50 8.00 15.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 13.00 69.00 -999.00
2020 82 18 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 79.48 2.00 103.50 8.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
